model,true_torus_distance,learned_distance
r2_gw,0.4983764886856079,0.48016008734703064
r2_gw,0.4881316125392914,0.47851845622062683
r2_gw,0.4650394022464752,0.33047640323638916
r2_gw,0.4410220682621002,0.564504086971283
r2_gw,0.4755735397338867,0.6226295232772827
r2_gw,0.2983004152774811,0.4400337040424347
r2_gw,0.3114474415779114,0.2518526613712311
r2_gw,0.15908002853393555,0.11754129081964493
r2_gw,0.35328197479248047,0.3143068552017212
r2_gw,0.7463133335113525,0.29593324661254883
r2_gw,0.4564113914966583,0.1445877104997635
r2_gw,0.694545567035675,0.5248779654502869
r2_gw,0.6239067316055298,0.7738308906555176
r2_gw,0.4024063050746918,0.3959863781929016
r2_gw,0.1785542517900467,0.11557023227214813
r2_gw,0.1859123259782791,0.2243199497461319
r2_gw,0.47479602694511414,0.4254385232925415
r2_gw,0.7059798836708069,0.595348060131073
r2_gw,0.6564975380897522,0.5681869387626648
r2_gw,0.7062985897064209,0.713980495929718
r2_gw,0.5435534119606018,0.3694729804992676
r2_gw,0.10018520057201385,0.11491556465625763
r2_gw,0.5789859294891357,0.6471296548843384
r2_gw,0.4717675447463989,0.5773512125015259
r2_gw,0.6464064717292786,0.49322783946990967
r2_gw,0.4377354085445404,0.6001632809638977
r2_gw,0.8524324297904968,0.5964375138282776
r2_gw,0.5802982449531555,0.6056482791900635
r2_gw,0.6884539723396301,0.1175203025341034
r2_gw,0.0753595158457756,0.13491873443126678
r2_gw,0.29436415433883667,0.13269801437854767
r2_gw,0.644298255443573,0.5553019642829895
r2_gw,0.46352240443229675,0.5440515875816345
r2_gw,0.5864837169647217,0.5760608315467834
r2_gw,0.42140835523605347,0.5714871883392334
r2_gw,0.39855191111564636,0.5710200667381287
r2_gw,0.8017594814300537,0.5793023109436035
r2_gw,0.61800616979599,0.28157860040664673
r2_gw,0.49921759963035583,0.5500338673591614
r2_gw,0.675152599811554,0.2476867437362671
r2_gw,0.3048417866230011,0.262844443321228
r2_gw,0.2706751227378845,0.5057300925254822
r2_gw,0.8370009660720825,0.604322612285614
r2_gw,0.749391496181488,0.6862345337867737
r2_gw,0.5739873051643372,0.1806546300649643
r2_gw,0.47778844833374023,0.6342466473579407
r2_gw,0.7916994094848633,0.7810934782028198
r2_gw,0.515849769115448,0.496498703956604
r2_gw,0.6509209871292114,0.7153530120849609
r2_gw,0.6804613471031189,0.06677703559398651
r2_gw,0.8453144431114197,0.7823506593704224
r2_gw,0.8296845555305481,0.7532864809036255
r2_gw,0.3276228606700897,0.326690137386322
r2_gw,0.5198693871498108,0.594082236289978
r2_gw,0.3947034776210785,0.23857128620147705
r2_gw,0.3600142300128937,0.46183308959007263
r2_gw,0.5510766506195068,0.04968074709177017
r2_gw,0.666640043258667,0.6567440032958984
r2_gw,0.1839423030614853,0.26809290051460266
r2_gw,0.4950107932090759,0.6048912405967712
r2_gw,0.8293365240097046,0.7344738245010376
r2_gw,0.5287022590637207,0.5941548347473145
r2_gw,0.6319341659545898,0.373096227645874
r2_gw,0.36613208055496216,0.38855352997779846
r2_gw,0.8988330364227295,0.718725323677063
r2_gw,0.5022830367088318,0.6271302103996277
r2_gw,0.5537803769111633,0.412573903799057
r2_gw,0.25248825550079346,0.133387953042984
r2_gw,0.6989286541938782,0.6299557089805603
r2_gw,0.7169661521911621,0.6464265584945679
r2_gw,0.8166913986206055,0.6476789116859436
r2_gw,0.6652457118034363,0.6577226519584656
r2_gw,0.42958617210388184,0.5681946277618408
r2_gw,0.30724287033081055,0.05311419814825058
r2_gw,0.10759475082159042,0.23337949812412262
r2_gw,0.4933863580226898,0.492066353559494
r2_gw,0.6512063145637512,0.6492002606391907
r2_gw,0.2641851305961609,0.4564658999443054
r2_gw,0.42831507325172424,0.3688342571258545
r2_gw,0.40000486373901367,0.3544081449508667
r2_gw,0.6332055926322937,0.5210511088371277
r2_gw,0.871258020401001,0.6308354735374451
r2_gw,0.7941026091575623,0.5369346141815186
r2_gw,0.11505688726902008,0.22945265471935272
r2_gw,0.3311797082424164,0.4621451199054718
r2_gw,0.5249136686325073,0.2706972360610962
r2_gw,0.7276837825775146,0.39118286967277527
r2_gw,0.6977578997612,0.6792845129966736
r2_gw,0.39424851536750793,0.1936529129743576
r2_gw,0.6853148937225342,0.6320016980171204
r2_gw,0.58604896068573,0.4876054525375366
r2_gw,0.9754420518875122,0.6027923226356506
r2_gw,0.8157203793525696,0.6551783680915833
r2_gw,0.9295351505279541,0.7640198469161987
r2_gw,0.5381467938423157,0.6193821430206299
r2_gw,0.4738460183143616,0.04743511602282524
r2_gw,0.7870243191719055,0.6078840494155884
r2_gw,0.5047029256820679,0.5336576104164124
r2_gw,0.4195620119571686,0.5108814835548401
r2_gw,0.7283943295478821,0.6224588751792908
r2_gw,0.716453492641449,0.5577716827392578
r2_gw,0.6704185009002686,0.49733373522758484
r2_gw,0.7438861727714539,0.6779468059539795
r2_gw,0.3424917757511139,0.38808301091194153
r2_gw,0.5191466808319092,0.6335925459861755
r2_gw,0.6655457615852356,0.20049282908439636
r2_gw,0.6795662045478821,0.6886742115020752
r2_gw,0.5948474407196045,0.4431252181529999
r2_gw,0.8365957736968994,0.6187959909439087
r2_gw,0.6510192155838013,0.2298147827386856
r2_gw,0.579158365726471,0.5717589855194092
r2_gw,0.5666923522949219,0.4365518093109131
r2_gw,0.751288115978241,0.5689852833747864
r2_gw,0.5459755659103394,0.5364869236946106
r2_gw,0.7585625648498535,0.6860763430595398
r2_gw,0.9167507290840149,0.6473162770271301
r2_gw,0.6164445877075195,0.03809356689453125
s2_gw,0.6722128391265869,0.8014858961105347
s2_gw,0.6923744678497314,0.19888682663440704
s2_gw,0.6041635274887085,0.8088889122009277
s2_gw,0.6375307440757751,0.7076459527015686
s2_gw,0.25256770849227905,0.1892167031764984
s2_gw,0.6855026483535767,0.21108178794384003
s2_gw,0.33250662684440613,0.4444288909435272
s2_gw,0.5981888175010681,0.3627623915672302
s2_gw,0.19532886147499084,0.1396409422159195
s2_gw,0.5288853049278259,0.14949075877666473
s2_gw,0.5980750918388367,0.12350408732891083
s2_gw,0.7411211133003235,0.3991239070892334
s2_gw,0.3966282606124878,0.18676117062568665
s2_gw,0.4031238555908203,0.5481837391853333
s2_gw,0.5320050120353699,0.6883028745651245
s2_gw,0.6639357209205627,0.32350924611091614
s2_gw,0.6673371195793152,0.1411544531583786
s2_gw,0.6201834678649902,0.524675190448761
s2_gw,0.6316667199134827,0.44031020998954773
s2_gw,0.4348776638507843,0.537686288356781
s2_gw,0.4653898775577545,0.6570684313774109
s2_gw,0.5217828154563904,0.29491981863975525
s2_gw,0.7134137749671936,0.7544310092926025
s2_gw,0.3572862446308136,0.4389316141605377
s2_gw,0.12176802009344101,0.10962933301925659
s2_gw,0.4748515784740448,0.13336366415023804
s2_gw,0.6814644932746887,0.8975323438644409
s2_gw,0.775964617729187,0.8836999535560608
s2_gw,0.23992183804512024,0.23419025540351868
s2_gw,0.5012626647949219,0.5831010341644287
s2_gw,0.7040987014770508,0.24220745265483856
s2_gw,0.7119409441947937,0.5834660530090332
s2_gw,0.5960404872894287,0.825705885887146
s2_gw,0.4888141453266144,0.7070519328117371
s2_gw,0.67606520652771,0.9200648069381714
s2_gw,0.46561434864997864,0.28504320979118347
s2_gw,0.6681094765663147,0.7317312955856323
s2_gw,0.7109102606773376,0.49437788128852844
s2_gw,0.6665847301483154,0.27066102623939514
s2_gw,0.2179446816444397,0.07047436386346817
s2_gw,0.33182817697525024,0.3285350799560547
s2_gw,0.6323946118354797,0.15248291194438934
s2_gw,0.28668010234832764,0.3660165071487427
s2_gw,0.6892414093017578,0.14814746379852295
s2_gw,0.7195399403572083,0.356065958738327
s2_gw,0.4406168758869171,0.22686122357845306
s2_gw,0.5768558382987976,0.23243488371372223
s2_gw,0.30603277683258057,0.36707282066345215
s2_gw,0.46034371852874756,0.3245808184146881
s2_gw,0.1546136736869812,0.09303287416696548
s2_gw,0.826561689376831,0.9504618048667908
s2_gw,0.5480884909629822,0.6475261449813843
s2_gw,0.6815760731697083,0.41794103384017944
s2_gw,0.3502323627471924,0.09881521761417389
s2_gw,0.6864508390426636,0.2516123652458191
s2_gw,0.4697575569152832,0.3202199637889862
s2_gw,0.6172534227371216,0.521820604801178
s2_gw,0.14933264255523682,0.07821051776409149
s2_gw,0.3665606379508972,0.18950623273849487
s2_gw,0.6963769793510437,0.2766680121421814
s2_gw,0.4906842112541199,0.34949883818626404
s2_gw,0.6426010131835938,0.20812350511550903
s2_gw,0.6454780101776123,0.10009533911943436
s2_gw,0.2084350883960724,0.15748333930969238
s2_gw,0.6825850009918213,0.7171750664710999
s2_gw,0.3899328112602234,0.48774242401123047
s2_gw,0.16102367639541626,0.07993916422128677
s2_gw,0.3442828357219696,0.41597893834114075
s2_gw,0.4274316430091858,0.20106886327266693
s2_gw,0.11742936819791794,0.02545423060655594
s2_gw,0.783351480960846,0.6942190527915955
s2_gw,0.41775837540626526,0.554466724395752
s2_gw,0.7941168546676636,0.8666480183601379
s2_gw,0.5070766806602478,0.4437030255794525
s2_gw,0.6709479093551636,0.5009615421295166
s2_gw,0.7661570906639099,0.7658676505088806
s2_gw,0.6001632213592529,0.8283857107162476
s2_gw,0.6451821327209473,0.8419806361198425
s2_gw,0.7982839345932007,0.46072492003440857
s2_gw,0.7536454796791077,0.44758671522140503
s2_gw,0.5178701281547546,0.4219714403152466
s2_gw,0.5625338554382324,0.3216424882411957
s2_gw,0.5926864147186279,0.30165085196495056
s2_gw,0.36081716418266296,0.5336416363716125
s2_gw,0.6725191473960876,0.6423594951629639
s2_gw,0.9255259037017822,0.9158307313919067
s2_gw,0.681771993637085,0.8557130098342896
s2_gw,0.7302289605140686,0.4952192008495331
s2_gw,0.8406795263290405,0.7683674097061157
s2_gw,0.7345775961875916,0.9205129146575928
s2_gw,0.390102356672287,0.2350820153951645
s2_gw,0.3231827914714813,0.30709850788116455
s2_gw,0.47582533955574036,0.32447758316993713
s2_gw,0.2398652583360672,0.3230641484260559
s2_gw,0.3505168855190277,0.068099744617939
s2_gw,0.5969924330711365,0.19829514622688293
s2_gw,0.29633116722106934,0.389432817697525
s2_gw,0.26108333468437195,0.29218828678131104
s2_gw,0.4749119281768799,0.06757255643606186
s2_gw,0.5508828163146973,0.7817538380622864
s2_gw,0.39060622453689575,0.2233155369758606
s2_gw,0.6817679405212402,0.6705991625785828
s2_gw,0.5806399583816528,0.37696409225463867
s2_gw,0.6690271496772766,0.8141924738883972
s2_gw,0.43665197491645813,0.585477888584137
s2_gw,0.6160547137260437,0.7849135398864746
s2_gw,0.7580825686454773,0.9065514206886292
s2_gw,0.5191723108291626,0.6439638733863831
s2_gw,0.71576327085495,0.549183189868927
s2_gw,0.22624114155769348,0.25420743227005005
s2_gw,0.6763280034065247,0.855039656162262
s2_gw,0.7209561467170715,0.8886249661445618
s2_gw,0.2329988330602646,0.24612142145633698
s2_gw,0.33501219749450684,0.3429624140262604
s2_gw,0.5143541097640991,0.5009254217147827
s2_gw,0.5030090808868408,0.40532028675079346
s2_gw,0.5454819798469543,0.1994190216064453
s2_gw,0.3618903160095215,0.29120391607284546
s2_gw,0.272144615650177,0.08013567328453064
s2_gw,0.7662677764892578,0.5750824213027954
s2_gw,0.3367999792098999,0.46817827224731445
s2_gw,0.1566757708787918,0.19593004882335663
s2_gw,0.15500399470329285,0.19943319261074066
s2_gw,0.31895095109939575,0.053113482892513275
s2_gw,0.3648190498352051,0.46214473247528076
s2_gw,0.569147527217865,0.7131329774856567
s2_gw,0.8360212445259094,0.885488748550415
s2_gw,0.09387049823999405,0.06471896171569824
s2_gw,0.3562849164009094,0.43619632720947266
s2_gw,0.4238395690917969,0.49943748116493225
s2_gw,0.4400005340576172,0.2047390192747116
s2_gw,0.7098618745803833,0.9298455119132996
s2_gw,0.9065062403678894,0.9447359442710876
s2_gw,0.5858457088470459,0.6602243781089783
s2_gw,0.36710748076438904,0.14526915550231934
s2_gw,0.41885507106781006,0.5619608163833618
s2_gw,0.3227885663509369,0.4536821246147156
s2_gw,0.15144741535186768,0.03733888268470764
s2_gw,0.26506292819976807,0.16642150282859802
s2_gw,0.7260636687278748,0.8707540035247803
s2_gw,0.5433802008628845,0.23508793115615845
s2_gw,0.7362068295478821,0.7218698263168335
s2_gw,0.5037966966629028,0.6508513689041138
s2_gw,0.6353128552436829,0.07425041496753693
s2_gw,0.677454948425293,0.5589627027511597
s2_gw,0.5190284252166748,0.6128283739089966
s2_gw,0.7659897804260254,0.8624643087387085
s2_gw,0.9396837949752808,0.9476659297943115
s2_gw,0.5329930186271667,0.4465300142765045
s2_gw,0.23464399576187134,0.21377798914909363
s2_gw,0.8683801293373108,0.933018684387207
s2_gw,0.38093018531799316,0.4837456941604614
s2_gw,0.6701684594154358,0.6990146636962891
s2_gw,0.8028170466423035,0.6508744955062866
s2_gw,0.47830021381378174,0.1318858414888382
s2_gw,0.42244967818260193,0.5368411540985107
s2_gw,0.5822300910949707,0.6975704431533813
s2_gw,0.4384884834289551,0.09540989249944687
s2_gw,0.7594465017318726,0.7381328344345093
s2_gw,0.40026965737342834,0.4124757647514343
s2_gw,0.7281366586685181,0.4954946041107178
s2_gw,0.045821238309144974,0.08152320981025696
s2_gw,0.8004825115203857,0.9448790550231934
s2_gw,0.5560430884361267,0.689766526222229
s2_gw,0.3609611392021179,0.32898014783859253
s2_gw,0.8212133049964905,0.9142200350761414
s2_gw,0.7686335444450378,0.7731053829193115
s2_gw,0.3579011559486389,0.3852320611476898
s2_gw,0.44116106629371643,0.5826137661933899
s2_gw,0.8041103482246399,0.6724361181259155
s2_gw,0.6285566687583923,0.8444948792457581
s2_gw,0.4508422911167145,0.38324013352394104
s2_gw,0.4030672013759613,0.2854230999946594
s2_gw,0.555292010307312,0.16215477883815765
s2_gw,0.5920040607452393,0.7552628517150879
s2_gw,0.20905332267284393,0.23874196410179138
s2_gw,0.418244332075119,0.36710846424102783
s2_gw,0.9525507092475891,0.7982912659645081
s2_gw,0.25253424048423767,0.20466768741607666
s2_gw,0.6081061959266663,0.6147385835647583
s2_gw,0.7440950274467468,0.9862911105155945
s2_gw,0.3657618463039398,0.4858098328113556
s2_gw,0.6658838391304016,0.23783907294273376
s2_gw,0.587164580821991,0.482260137796402
s2_gw,0.6490488052368164,0.3246506154537201
s2_gw,0.776619553565979,0.8405551314353943
s2_gw,0.20320813357830048,0.10918398946523666
s2_gw,0.7206043601036072,0.5693802237510681
s2_gw,0.6364783644676208,0.6065582036972046
s2_gw,0.8275460600852966,0.7327069044113159
s2_gw,0.3888763189315796,0.2820020020008087
s2_gw,0.3744978606700897,0.24160519242286682
s2_gw,0.36654219031333923,0.26554015278816223
s2_gw,0.6986440420150757,0.751462996006012
s2_gw,0.524346113204956,0.5729912519454956
s2_gw,0.7875349521636963,0.7645445466041565
s2_gw,0.7501028180122375,0.9620038270950317
s2_gw,0.343497097492218,0.45026642084121704
s2_gw,0.5904648900032043,0.7976639866828918
s2_gw,0.3693199157714844,0.13012351095676422
s2_gw,0.2679324150085449,0.246006041765213
s2_gw,0.6651773452758789,0.7455784678459167
s2_gw,0.5761168599128723,0.7305598258972168
s2_gw,0.4189598858356476,0.5456575155258179
s2_gw,0.39981016516685486,0.5807507038116455
s2_gw,0.47009411454200745,0.26723015308380127
s2_gw,0.5920997858047485,0.38065895438194275
s2_gw,0.24189282953739166,0.3386220932006836
s2_gw,0.3695838153362274,0.05271711200475693
s2_gw,0.8478593230247498,0.9622761011123657
s2_gw,0.6863661408424377,0.5222139954566956
s2_gw,0.5220471024513245,0.270525187253952
s2_gw,0.7955343127250671,0.6655741333961487
s2_gw,0.5128540396690369,0.7045325040817261
s2_gw,0.49928632378578186,0.5456131100654602
s2_gw,0.5779767632484436,0.7315958738327026
s2_gw,0.8135715126991272,0.6804066300392151
s2_gw,0.7757337093353271,0.4852380156517029
s2_gw,0.6151225566864014,0.7045735120773315
s2_gw,0.2568321228027344,0.254650741815567
s2_gw,0.5626358985900879,0.808664083480835
s2_gw,0.8098394274711609,0.8639578819274902
s2_gw,0.5220534801483154,0.17191588878631592
s2_gw,0.6728684306144714,0.730253279209137
s2_gw,0.772456169128418,0.7220527529716492
s2_gw,0.1543281525373459,0.19944359362125397
s2_gw,0.49953678250312805,0.3963286280632019
s2_gw,0.7062636613845825,0.0560581274330616
s2_gw,0.5835733413696289,0.6866222023963928
s2_gw,0.5843530893325806,0.5533350110054016
s2_gw,0.8042258620262146,0.8632485866546631
s2_gw,0.77524733543396,0.8083258271217346
s2_gw,0.45198091864585876,0.552087128162384
s2_gw,0.5024523735046387,0.6248968839645386
s2_gw,0.4551995098590851,0.3415529727935791
s2_gw,0.6573696136474609,0.5456322431564331
s2_gw,0.8829850554466248,0.8416135311126709
s2_gw,0.47244611382484436,0.25449416041374207
s2_gw,0.7275949120521545,0.7782402038574219
s2_gw,0.6167619228363037,0.45390385389328003
s2_gw,0.2206103503704071,0.20089410245418549
s2_gw,0.9227129817008972,0.8564783930778503
s2_gw,0.8327710032463074,0.9024673104286194
s2_gw,0.6799767017364502,0.7544578909873962
s2_gw,0.46098390221595764,0.5758066177368164
s2_gw,0.30273404717445374,0.1223049908876419
s2_gw,0.6745871305465698,0.7801177501678467
s2_gw,0.5370347499847412,0.497281014919281
s2_gw,0.29679712653160095,0.3890707194805145
s2_gw,0.2540301978588104,0.18735474348068237
s2_gw,0.5647794604301453,0.6969742774963379
s2_gw,0.566900372505188,0.4268994927406311
s2_gw,0.43545374274253845,0.31002622842788696
s2_gw,0.6882427930831909,0.8899708986282349
s2_gw,0.6834532618522644,0.6225546598434448
s2_gw,0.8041732907295227,0.7764910459518433
s2_gw,0.7216653823852539,0.6730607748031616
s2_gw,0.25453728437423706,0.0663115382194519
s2_gw,0.306021511554718,0.4389888346195221
s2_gw,0.6786901950836182,0.7889416813850403
s2_gw,0.4946141242980957,0.41300418972969055
s2_gw,0.8443224430084229,0.7898151874542236
s2_gw,0.7415903210639954,0.7575253248214722
s2_gw,0.21570108830928802,0.3283897638320923
s2_gw,0.7216727137565613,0.30947405099868774
s2_gw,0.665178656578064,0.8981029987335205
s2_gw,0.34578996896743774,0.27144044637680054
s2_gw,0.6827101707458496,0.49589037895202637
s2_gw,0.5211241841316223,0.6606981158256531
s2_gw,0.331278920173645,0.3371804654598236
s2_gw,0.09654825180768967,0.1420508772134781
s2_gw,0.35855159163475037,0.19520828127861023
s2_gw,0.5627925992012024,0.449884295463562
s2_gw,0.2650490999221802,0.1427862048149109
s2_gw,0.6735466718673706,0.6666320562362671
s2_gw,0.4475177824497223,0.41403117775917053
s2_gw,0.4522004723548889,0.24320997297763824
s2_gw,0.8915619254112244,0.8455667495727539
s2_gw,0.586453378200531,0.7385644912719727
s2_gw,0.5561986565589905,0.4354618191719055
s2_gw,0.473103404045105,0.5975524187088013
s2_gw,0.6204755902290344,0.8303934931755066
s2_gw,0.6128935217857361,0.8219006061553955
s2_gw,0.7719709873199463,0.8490287661552429
s2_gw,0.07450465857982635,0.019130544736981392
s2_gw,0.6334542036056519,0.42115020751953125
s2_gw,0.12673240900039673,0.1456935852766037
s2_gw,0.8782995343208313,0.9379532933235168
s2_gw,0.7682880163192749,0.5898700952529907
s2_gw,0.17622022330760956,0.047401681542396545
s2_gw,0.6536279320716858,0.8632673621177673
s2_gw,0.5786135792732239,0.7714020013809204
s2_gw,0.052114494144916534,0.06408154219388962
s2_gw,0.7412174344062805,0.6907683610916138
s2_gw,0.7711828351020813,0.4914891719818115
s2_gw,0.9010748863220215,0.7763920426368713
s2_gw,0.7214154005050659,0.832328200340271
s2_gw,0.64043790102005,0.4028722941875458
s2_gw,0.8032830357551575,0.5393548011779785
s2_gw,0.47748497128486633,0.6276335120201111
s2_gw,0.5032391548156738,0.5423638820648193
s2_gw,0.6931263208389282,0.19119633734226227
s2_gw,0.7235540747642517,0.7149693965911865
s2_gw,0.5611284971237183,0.6484890580177307
s2_gw,0.1242193877696991,0.13157261908054352
s2_gw,0.2240803986787796,0.23015032708644867
s2_gw,0.7703431844711304,0.6589512228965759
s2_gw,0.6113835573196411,0.592150092124939
s2_gw,0.4905072748661041,0.6584372520446777
s2_gw,0.5572056770324707,0.39788857102394104
s2_gw,0.7030015587806702,0.5454005599021912
s2_gw,0.4695584774017334,0.6110329031944275
s2_gw,0.303189218044281,0.15356847643852234
s2_gw,0.6249478459358215,0.6927818059921265
s2_gw,0.6501325964927673,0.16706989705562592
s2_gw,0.61366868019104,0.4835645854473114
s2_gw,0.972458004951477,0.897404670715332
s2_gw,0.24532049894332886,0.09132547676563263
s2_gw,0.1428675353527069,0.1467883437871933
s2_gw,0.25660037994384766,0.33316856622695923
s2_gw,0.534428596496582,0.3808346092700958
s2_gw,0.6478017568588257,0.8548024296760559
s2_gw,0.7003751397132874,0.762351930141449
s2_gw,0.2121567279100418,0.27849090099334717
s2_gw,0.6586449146270752,0.5822116732597351
s2_gw,0.37900349497795105,0.32485371828079224
s2_gw,0.31782227754592896,0.3271426260471344
s2_gw,0.5789548754692078,0.6137304902076721
s2_gw,0.36694344878196716,0.2165445238351822
s2_gw,0.42073845863342285,0.4219694137573242
s2_gw,0.38262709975242615,0.2779347002506256
s2_gw,0.7120835781097412,0.33071255683898926
s2_gw,0.8122634887695312,0.6897396445274353
s2_gw,0.5776139497756958,0.6895204782485962
s2_gw,0.1728813499212265,0.08413287997245789
s2_gw,0.5347508788108826,0.13032497465610504
s2_gw,0.9016340374946594,0.9408104419708252
s2_gw,0.27663174271583557,0.09184003621339798
s2_gw,0.6615813374519348,0.07156573235988617
s2_gw,0.15465745329856873,0.12189766019582748
s2_gw,0.6179643273353577,0.7288981080055237
s2_gw,0.44655391573905945,0.08297280222177505
s2_gw,0.4462526738643646,0.5313231945037842
s2_gw,0.6639848351478577,0.2531273663043976
s2_gw,0.7635514140129089,0.34960609674453735
s2_gw,0.24058984220027924,0.3649933338165283
s2_gw,0.9169763922691345,0.8418635129928589
s2_gw,0.3439236581325531,0.41033440828323364
s2_gw,0.7457875609397888,0.7262914180755615
s2_gw,0.6193684339523315,0.8452500700950623
s2_gw,0.6416685581207275,0.6564038395881653
s2_gw,0.5066887140274048,0.65985506772995
s2_gw,0.6245969533920288,0.2576223313808441
s2_gw,0.09983523935079575,0.19244855642318726
s2_gw,0.6512041687965393,0.8035677671432495
s2_gw,0.6134878396987915,0.691220760345459
s2_gw,0.7608722448348999,0.6572261452674866
s2_gw,0.2670091390609741,0.2320287525653839
s2_gw,0.46848613023757935,0.4670379161834717
s2_gw,0.640487551689148,0.28345978260040283
s2_gw,0.5651389956474304,0.23161956667900085
s2_gw,0.5351848602294922,0.6219255924224854
s2_gw,0.7074418067932129,0.8186125159263611
s2_gw,0.35076937079429626,0.15781913697719574
s2_gw,0.7315697073936462,0.5973855257034302
s2_gw,0.7524122595787048,0.9207509160041809
s2_gw,0.33556053042411804,0.3023698627948761
s2_gw,0.2679654657840729,0.3617153763771057
s2_gw,0.29775169491767883,0.34053948521614075
s2_gw,0.11799255758523941,0.1345129758119583
s2_gw,0.20027293264865875,0.2827901542186737
s2_gw,0.14463162422180176,0.15596316754817963
s2_gw,0.863002598285675,0.8306682109832764
s2_gw,0.7685025334358215,0.8092320561408997
s2_gw,0.19799895584583282,0.21061481535434723
s2_gw,0.36742261052131653,0.16363303363323212
s2_gw,0.6862952709197998,0.8122237324714661
s2_gw,0.47236374020576477,0.6170709729194641
s2_gw,0.5368015766143799,0.056661445647478104
s2_gw,0.3558538854122162,0.03270331397652626
s2_gw,0.44991016387939453,0.45268264412879944
s2_gw,0.655788004398346,0.7133641242980957
s2_gw,0.46835094690322876,0.6334677338600159
s2_gw,0.7633081078529358,0.9400442242622375
s2_gw,0.2609182298183441,0.23406264185905457
s2_gw,0.22365377843379974,0.2676159739494324
s2_gw,0.6294580698013306,0.4140639305114746
s2_gw,0.6285908222198486,0.6710619926452637
s2_gw,0.7845674753189087,0.7554551959037781
s2_gw,0.6388582587242126,0.6259179711341858
s2_gw,0.6227841377258301,0.6986343264579773
s2_gw,0.41918304562568665,0.43582767248153687
s2_gw,0.6922558546066284,0.8536987900733948
s2_gw,0.16463661193847656,0.18396562337875366
s2_gw,0.35781487822532654,0.1335887908935547
s2_gw,0.5745425224304199,0.6587035059928894
s2_gw,0.8813875317573547,0.8748862147331238
s2_gw,0.12328258156776428,0.01768452860414982
s2_gw,0.6942483186721802,0.7576157450675964
s2_gw,0.5168794989585876,0.5141938328742981
s2_gw,0.3386293053627014,0.1781405359506607
s2_gw,0.8725343942642212,0.6911804676055908
s2_gw,0.3899378776550293,0.21774223446846008
s2_gw,0.39507362246513367,0.5811765789985657
s2_gw,0.4941202998161316,0.5950249433517456
s2_gw,0.5594308376312256,0.13355129957199097
s2_gw,0.8134908080101013,0.7128943800926208
s2_gw,0.7043712139129639,0.1980380415916443
s2_gw,0.6202316880226135,0.7272089123725891
s2_gw,0.7325007915496826,0.5455349087715149
s2_gw,0.5000806450843811,0.7129027843475342
s2_gw,0.5565516948699951,0.5307915210723877
s2_gw,0.5447028875350952,0.26535651087760925
s2_gw,0.3671266734600067,0.05336693674325943
s2_gw,0.48395997285842896,0.16495069861412048
s2_gw,0.7048873901367188,0.7681072950363159
s2_gw,0.8185098767280579,0.7776453495025635
s2_gw,0.7197221517562866,0.6518489718437195
s2_gw,0.747999370098114,0.8813645243644714
s2_gw,0.5333030223846436,0.7497018575668335
s2_gw,0.708484947681427,0.6380665898323059
s2_gw,0.5575692057609558,0.22866958379745483
s2_gw,0.33057403564453125,0.2147926390171051
s2_gw,0.23462921380996704,0.25559180974960327
s2_gw,0.5533298254013062,0.7489203810691833
s2_gw,0.8495569229125977,0.8441954851150513
s2_gw,0.48352015018463135,0.3467337191104889
s2_gw,0.45456844568252563,0.6613373160362244
s2_gw,0.9045449495315552,0.7549551129341125
s2_gw,0.4064730405807495,0.3731148838996887
s2_gw,0.42475128173828125,0.355977863073349
s2_gw,0.6070878505706787,0.5768595337867737
s2_gw,0.5143572092056274,0.5734988451004028
s2_gw,0.7188140153884888,0.49705585837364197
s2_gw,0.8397419452667236,0.6158755421638489
s2_gw,0.6652870774269104,0.619841992855072
s2_gw,0.6634331941604614,0.12533192336559296
s2_gw,0.2642844319343567,0.2090325504541397
s2_gw,0.27924466133117676,0.2423204630613327
s2_gw,0.5047980546951294,0.1251532882452011
s2_gw,0.49170932173728943,0.1053636223077774
s2_gw,0.5197443962097168,0.16943451762199402
s2_gw,0.5770744681358337,0.39578428864479065
s2_gw,0.11774713546037674,0.1463083177804947
s2_gw,0.2796567380428314,0.39047637581825256
s2_gw,0.28353241086006165,0.12834052741527557
s2_gw,0.37654441595077515,0.5481372475624084
s2_gw,0.8921075463294983,0.9009755253791809
s2_gw,0.6734033226966858,0.741155207157135
s2_gw,0.8732751607894897,0.7831500768661499
s2_gw,0.4721581041812897,0.6856831908226013
s2_gw,0.6277548670768738,0.5953850746154785
s2_gw,0.4447692036628723,0.4619223475456238
s2_gw,0.6886357069015503,0.42379626631736755
s2_gw,0.31319552659988403,0.38664886355400085
s2_gw,0.8939830660820007,0.8135059475898743
s2_gw,0.10608743131160736,0.03994298726320267
s2_gw,0.3139662742614746,0.38958919048309326
s2_gw,0.6688467264175415,0.920499324798584
s2_gw,0.5992099046707153,0.4292604625225067
s2_gw,0.36179742217063904,0.1652771234512329
s2_gw,0.5816219449043274,0.23386895656585693
s2_gw,0.6620252132415771,0.7695522904396057
s2_gw,0.6784799695014954,0.813483715057373
s2_gw,0.665431797504425,0.70023113489151
s2_gw,0.8160514235496521,0.6046141982078552
s2_gw,0.8779122233390808,0.7280334830284119
s2_gw,0.46747875213623047,0.2157471477985382
s2_gw,0.7603618502616882,0.7728302478790283
