model,true_so3_distance,learned_distance
r3_gw,0.41125160455703735,0.04892425984144211
r3_gw,0.7364967465400696,0.46746358275413513
r3_gw,0.4403918385505676,0.16966257989406586
r3_gw,0.5375733375549316,0.5815646052360535
r3_gw,0.8862116932868958,0.7583209276199341
r3_gw,0.764121949672699,0.5649456977844238
r3_gw,0.7104006409645081,0.4377273619174957
r3_gw,0.3570975363254547,0.378937691450119
r3_gw,0.666265606880188,0.1842568963766098
r3_gw,0.26314929127693176,0.2238008975982666
r3_gw,0.8085060715675354,0.20030678808689117
r3_gw,0.9515450596809387,0.23751188814640045
r3_gw,0.7895895838737488,0.6760252118110657
r3_gw,0.7894777655601501,0.7096744775772095
r3_gw,0.5475448966026306,0.45343512296676636
r3_gw,0.484336793422699,0.23313795030117035
r3_gw,0.8956220149993896,0.4450199007987976
r3_gw,0.9157068133354187,0.44875869154930115
r3_gw,0.8933169841766357,0.7473323941230774
r3_gw,0.7931350469589233,0.6534210443496704
r3_gw,0.6303822994232178,0.44683700799942017
r3_gw,0.42104649543762207,0.4614752531051636
r3_gw,0.6034654378890991,0.5071993470191956
r3_gw,0.5766262412071228,0.4825770854949951
r3_gw,0.5447893142700195,0.592128336429596
r3_gw,0.7825242280960083,0.6405853033065796
r3_gw,0.6141921281814575,0.4402272701263428
r3_gw,0.23559938371181488,0.1259547919034958
r3_gw,0.6235560178756714,0.5769991874694824
r3_gw,0.6399629712104797,0.5862953066825867
r3_gw,0.7900470495223999,0.5766233801841736
r3_gw,0.6899965405464172,0.6502608060836792
r3_gw,0.23726710677146912,0.13022497296333313
r3_gw,0.6336842775344849,0.5481991171836853
r3_gw,0.9596832394599915,0.5703943371772766
r3_gw,0.6379178166389465,0.46372663974761963
r3_gw,0.7546358704566956,0.7678663730621338
r3_gw,0.8776126503944397,0.6328221559524536
r3_gw,0.6387535929679871,0.044120047241449356
r3_gw,0.6585243940353394,0.025028087198734283
r3_gw,0.5253851413726807,0.1527651697397232
r3_gw,0.8352692723274231,0.7166721224784851
r3_gw,0.882391631603241,0.2427416890859604
r3_gw,0.8289388418197632,0.08267419785261154
r3_gw,0.5032627582550049,0.5787128806114197
r3_gw,0.7633827328681946,0.23443442583084106
r3_gw,0.9663136601448059,0.689002275466919
r3_gw,0.8699489235877991,0.4172118902206421
r3_gw,0.6687180995941162,0.5853463411331177
r3_gw,0.22726337611675262,0.1143946647644043
r3_gw,0.5650541186332703,0.6246650815010071
r3_gw,0.7767919898033142,0.5111330151557922
r3_gw,0.861015796661377,0.6269006729125977
r3_gw,0.7899284362792969,0.5667400360107422
r3_gw,0.9209030866622925,0.6516939401626587
r3_gw,0.9787144064903259,0.4779246151447296
r3_gw,0.8102896213531494,0.6367383599281311
r3_gw,0.5983808040618896,0.5422800183296204
r3_gw,0.780276358127594,0.3952401876449585
r3_gw,0.5594897866249084,0.05991244316101074
r3_gw,0.9398019313812256,0.5646382570266724
r3_gw,0.9299876689910889,0.08838014304637909
r3_gw,0.4801596701145172,0.4173353612422943
r3_gw,0.9237038493156433,0.6590178608894348
r3_gw,0.9508968591690063,0.11376599967479706
r3_gw,0.4842442572116852,0.4190347194671631
r3_gw,0.9441307187080383,0.6357178092002869
r3_gw,0.991213321685791,0.21032100915908813
r3_gw,0.7423398494720459,0.6716630458831787
r3_gw,0.9993325471878052,0.53216952085495
r3_gw,0.8956884145736694,0.4611698091030121
r3_gw,0.6324324011802673,0.45494312047958374
r3_gw,0.4178487956523895,0.3679710924625397
r3_gw,0.6415479779243469,0.4543095529079437
r3_gw,0.31074389815330505,0.36163732409477234
r3_gw,0.9946633577346802,0.054976291954517365
r3_gw,0.523318886756897,0.4912239611148834
r3_gw,0.5079059600830078,0.48448446393013
r3_gw,0.8577733039855957,0.6044319272041321
r3_gw,0.7662292718887329,0.7638478875160217
r3_gw,0.7889981865882874,0.1444186568260193
r3_gw,0.7169009447097778,0.6700060367584229
r3_gw,0.9649433493614197,0.7105153203010559
r3_gw,0.7393066883087158,0.6263561248779297
r3_gw,0.6357727646827698,0.20113016664981842
r3_gw,0.655824601650238,0.49771249294281006
r3_gw,0.877751886844635,0.7368951439857483
r3_gw,0.388686865568161,0.4950260519981384
r3_gw,0.6520556807518005,0.6009833812713623
r3_gw,0.8524787425994873,0.6004130840301514
r3_gw,0.15816032886505127,0.3533805310726166
r3_gw,0.8724799752235413,0.7991565465927124
r3_gw,0.6057823300361633,0.49217966198921204
r3_gw,0.7020019888877869,0.6548613905906677
r3_gw,0.9100508689880371,0.5452002882957458
r3_gw,0.7942371368408203,0.6237130165100098
r3_gw,0.7533366680145264,0.10617769509553909
r3_gw,0.5639466047286987,0.6512519121170044
r3_gw,0.7475754618644714,0.5620878338813782
r3_gw,0.9960547089576721,0.6687090396881104
r3_gw,0.818666398525238,0.5991440415382385
r3_gw,0.5867605805397034,0.46986252069473267
r3_gw,0.6432604193687439,0.3931925296783447
r3_gw,0.8056930899620056,0.5656605958938599
r3_gw,0.517693817615509,0.4704364240169525
r3_gw,0.9400026798248291,0.6346498727798462
r3_gw,0.870455801486969,0.5054486393928528
r3_gw,0.7322744131088257,0.48416972160339355
r3_gw,0.9452508091926575,0.5871461033821106
r3_gw,0.9451389908790588,0.6868935227394104
r3_gw,0.8209719657897949,0.555045485496521
r3_gw,0.5476645231246948,0.5710663199424744
r3_gw,0.6610530018806458,0.19579173624515533
r3_gw,0.8968461751937866,0.7759222984313965
r3_gw,0.8255464434623718,0.6234728097915649
r3_gw,0.614129900932312,0.4059024453163147
s3_gw,0.7135628461837769,0.2154417484998703
s3_gw,0.783355712890625,0.5701487064361572
s3_gw,0.763468325138092,0.2528357207775116
s3_gw,0.6109055876731873,0.5353363752365112
s3_gw,0.7421645522117615,0.6438335180282593
s3_gw,0.585835337638855,0.48503175377845764
s3_gw,0.3922331929206848,0.36864060163497925
s3_gw,0.6919351816177368,0.5829829573631287
s3_gw,0.8027657866477966,0.7107802629470825
s3_gw,0.695685088634491,0.6836010813713074
s3_gw,0.6195323467254639,0.40143057703971863
s3_gw,0.5024518966674805,0.5842893719673157
s3_gw,0.6469917297363281,0.5071837902069092
s3_gw,0.9556753635406494,0.6338679194450378
s3_gw,0.7962943315505981,0.5498498678207397
s3_gw,0.6006196737289429,0.44098755717277527
s3_gw,0.5582352876663208,0.509221076965332
s3_gw,0.5535376667976379,0.4515306353569031
s3_gw,0.7093039155006409,0.5545958876609802
s3_gw,0.17650699615478516,0.17811904847621918
s3_gw,0.6725391745567322,0.5082830190658569
s3_gw,0.7534969449043274,0.47857531905174255
s3_gw,0.49643585085868835,0.4974939227104187
s3_gw,0.29236945509910583,0.2695987820625305
s3_gw,0.7654718160629272,0.4896808862686157
s3_gw,0.8170585632324219,0.3344120383262634
s3_gw,0.7324921488761902,0.7433674335479736
s3_gw,0.3824852406978607,0.31147122383117676
s3_gw,0.9063352942466736,0.6463748812675476
s3_gw,0.9617192149162292,0.6587278842926025
s3_gw,0.9298309087753296,0.7885871529579163
s3_gw,0.8570559024810791,0.6673968434333801
s3_gw,0.22202454507350922,0.25569069385528564
s3_gw,0.4496062099933624,0.43546226620674133
s3_gw,0.42865264415740967,0.3946017622947693
s3_gw,0.43863874673843384,0.3548339307308197
s3_gw,0.6641886830329895,0.6862651109695435
s3_gw,0.5340191125869751,0.5642391443252563
s3_gw,0.36278772354125977,0.27311238646507263
s3_gw,0.8413916826248169,0.2501669228076935
s3_gw,0.5698906183242798,0.6043181419372559
s3_gw,0.7154607772827148,0.6062290072441101
s3_gw,0.9591467380523682,0.7563744187355042
s3_gw,0.6963393092155457,0.6675233244895935
s3_gw,0.5436750650405884,0.42517003417015076
s3_gw,0.10829408466815948,0.0796375647187233
s3_gw,0.5368691086769104,0.6090550422668457
s3_gw,0.7984021306037903,0.7240628600120544
s3_gw,0.8860962986946106,0.7623467445373535
s3_gw,0.757764458656311,0.658937394618988
s3_gw,0.9211871027946472,0.6293070316314697
s3_gw,0.7747507691383362,0.6041367650032043
s3_gw,0.7689546942710876,0.7222183346748352
s3_gw,0.5018483400344849,0.1619354486465454
s3_gw,0.525671124458313,0.3040698170661926
s3_gw,0.6138419508934021,0.22790639102458954
s3_gw,0.6922621130943298,0.23283863067626953
s3_gw,0.4621291756629944,0.3890853226184845
s3_gw,0.8327142000198364,0.41173672676086426
s3_gw,0.5695978999137878,0.42560359835624695
s3_gw,0.8137193322181702,0.6550042629241943
s3_gw,0.9728494882583618,0.8478098511695862
s3_gw,0.8893343210220337,0.5026801824569702
s3_gw,0.5371436476707458,0.5476817488670349
s3_gw,0.8480097651481628,0.8457488417625427
s3_gw,0.8990778923034668,0.6840327382087708
s3_gw,0.9142752289772034,0.8774367570877075
s3_gw,0.800083577632904,0.3240896165370941
s3_gw,0.6906952857971191,0.5485708713531494
s3_gw,0.6726380586624146,0.5754351019859314
s3_gw,0.5775377750396729,0.46424221992492676
s3_gw,0.30921074748039246,0.3341648280620575
s3_gw,0.6006442904472351,0.2354886531829834
s3_gw,0.41114094853401184,0.34577152132987976
s3_gw,0.5954625010490417,0.48602089285850525
s3_gw,0.9247559905052185,0.09655158221721649
s3_gw,0.9170621633529663,0.5596461296081543
s3_gw,0.6609780788421631,0.45669427514076233
s3_gw,0.7653741240501404,0.5232965350151062
s3_gw,0.8961671590805054,0.6149889826774597
s3_gw,0.14523932337760925,0.191842719912529
s3_gw,0.836991548538208,0.7162100672721863
s3_gw,0.7466792464256287,0.23015011847019196
s3_gw,0.2692636251449585,0.28437748551368713
s3_gw,0.4938224256038666,0.3019724488258362
s3_gw,0.839854896068573,0.6923146843910217
s3_gw,0.5405603051185608,0.4015094041824341
s3_gw,0.7284650802612305,0.2856122553348541
s3_gw,0.7665744423866272,0.7096531391143799
s3_gw,0.5505053997039795,0.3395363688468933
s3_gw,0.8420379161834717,0.5968601107597351
s3_gw,0.7546489238739014,0.6489421725273132
s3_gw,0.5823396444320679,0.41458040475845337
s3_gw,0.9423418045043945,0.4801074266433716
s3_gw,0.8624075651168823,0.6669861674308777
s3_gw,0.8559218645095825,0.7773863673210144
s3_gw,0.3542424142360687,0.396907240152359
s3_gw,0.8010681867599487,0.25973883271217346
s3_gw,0.7885235548019409,0.5147437453269958
s3_gw,0.6692276000976562,0.5576322674751282
s3_gw,0.7130559682846069,0.6818168759346008
s3_gw,0.5937049388885498,0.34099411964416504
s3_gw,0.6904616951942444,0.5902770161628723
s3_gw,0.6578015089035034,0.5462743639945984
s3_gw,0.7183825969696045,0.47334572672843933
s3_gw,0.7113181948661804,0.5076534152030945
s3_gw,0.6531880497932434,0.5366061925888062
s3_gw,0.612071692943573,0.4431978464126587
s3_gw,0.9362071752548218,0.31131109595298767
s3_gw,0.6419182419776917,0.4897215962409973
s3_gw,0.7035407423973083,0.5962650775909424
s3_gw,0.6519089341163635,0.5538864135742188
s3_gw,0.688120424747467,0.5529884696006775
s3_gw,0.7017217874526978,0.6231508255004883
s3_gw,0.6338040828704834,0.2771361172199249
s3_gw,0.8203821182250977,0.8090184926986694
s3_gw,0.8133016228675842,0.8051347732543945
s3_gw,0.9663302898406982,0.7946810126304626
s3_gw,0.7492148876190186,0.42040929198265076
s3_gw,0.6506085395812988,0.4093388020992279
s3_gw,0.16128835082054138,0.15173792839050293
s3_gw,0.4555211663246155,0.4797702729701996
s3_gw,0.6691350936889648,0.6133857369422913
s3_gw,0.3894396424293518,0.37012457847595215
s3_gw,0.7099840044975281,0.5535049438476562
s3_gw,0.695709764957428,0.22789888083934784
s3_gw,0.3818345367908478,0.23647361993789673
s3_gw,0.4465334415435791,0.4339940547943115
s3_gw,0.3418787717819214,0.2618505358695984
s3_gw,0.9745734930038452,0.696082592010498
s3_gw,0.898557186126709,0.7564470767974854
s3_gw,0.5552583336830139,0.5589883327484131
s3_gw,0.8018577098846436,0.7874123454093933
s3_gw,0.7734451293945312,0.8126583099365234
s3_gw,0.46870240569114685,0.20477819442749023
s3_gw,0.9289403557777405,0.5395294427871704
s3_gw,0.6863991022109985,0.7319521903991699
s3_gw,0.2582678198814392,0.21785151958465576
s3_gw,0.9095408320426941,0.10010877251625061
s3_gw,0.7294759750366211,0.667585551738739
s3_gw,0.7743912935256958,0.56826251745224
s3_gw,0.21732772886753082,0.21878015995025635
s3_gw,0.31868910789489746,0.41881588101387024
s3_gw,0.874245822429657,0.8889043927192688
s3_gw,0.9797984957695007,0.5282747149467468
s3_gw,0.7097390294075012,0.663636326789856
s3_gw,0.4244304895401001,0.324379026889801
s3_gw,0.6378589868545532,0.5614678263664246
s3_gw,0.6066257953643799,0.18437330424785614
s3_gw,0.752142608165741,0.48802435398101807
s3_gw,0.6492357850074768,0.6342213749885559
s3_gw,0.6721731424331665,0.6577404737472534
s3_gw,0.8083683252334595,0.29740414023399353
s3_gw,0.4480403661727905,0.18993084132671356
s3_gw,0.26313209533691406,0.24925251305103302
s3_gw,0.4563952684402466,0.4118588864803314
s3_gw,0.7361728549003601,0.2980508804321289
s3_gw,0.6199303269386292,0.5649325847625732
s3_gw,0.9361732602119446,0.5883603096008301
s3_gw,0.6317863464355469,0.48248353600502014
s3_gw,0.9590492844581604,0.6462029814720154
s3_gw,0.9395520091056824,0.3130425214767456
s3_gw,0.593352198600769,0.4120282232761383
s3_gw,0.910572350025177,0.6309190392494202
s3_gw,0.883924126625061,0.7259809970855713
s3_gw,0.8501224517822266,0.48121026158332825
s3_gw,0.8269689083099365,0.5924654006958008
s3_gw,0.8235616683959961,0.6883437633514404
s3_gw,0.7139306664466858,0.6782898902893066
s3_gw,0.8469076156616211,0.580564558506012
s3_gw,0.9074538350105286,0.5657508969306946
s3_gw,0.41199126839637756,0.1675664335489273
s3_gw,0.5860356688499451,0.41746100783348083
s3_gw,0.9662922024726868,0.25056275725364685
s3_gw,0.5223390460014343,0.48687079548835754
s3_gw,0.6572206020355225,0.655962347984314
s3_gw,0.9974963068962097,0.703576385974884
s3_gw,0.8026039600372314,0.41274094581604004
s3_gw,0.5778937339782715,0.25050896406173706
s3_gw,0.7943254709243774,0.33522549271583557
s3_gw,0.8545622825622559,0.7637553215026855
s3_gw,0.6746049523353577,0.46314114332199097
s3_gw,0.3606576919555664,0.3517901301383972
s3_gw,0.6152223348617554,0.43960750102996826
s3_gw,0.6672917008399963,0.6175474524497986
s3_gw,0.9452403783798218,0.6783534288406372
s3_gw,0.8461379408836365,0.45583847165107727
s3_gw,0.5229357481002808,0.4459315538406372
s3_gw,0.9807872176170349,0.7996909022331238
s3_gw,0.9204846024513245,0.8994746208190918
s3_gw,0.8751164674758911,0.6121096014976501
s3_gw,0.9624776840209961,0.5088990926742554
s3_gw,0.7978055477142334,0.49696114659309387
s3_gw,0.29072698950767517,0.3109891414642334
s3_gw,0.6895897388458252,0.43464207649230957
s3_gw,0.7444198727607727,0.6204687356948853
s3_gw,0.1813526302576065,0.3212287724018097
s3_gw,0.9472209811210632,0.9184942245483398
s3_gw,0.8300492167472839,0.6246678829193115
s3_gw,0.2493123859167099,0.32269006967544556
s3_gw,0.5194776654243469,0.33136266469955444
s3_gw,0.7363750338554382,0.7161547541618347
s3_gw,0.972227931022644,0.8861821889877319
s3_gw,0.6289769411087036,0.22612565755844116
s3_gw,0.9636940360069275,0.34754499793052673
s3_gw,0.9747441411018372,0.2744625508785248
s3_gw,0.9624619483947754,0.45321667194366455
s3_gw,0.7508921027183533,0.6003710031509399
s3_gw,0.9966387748718262,0.5827103853225708
s3_gw,0.44095689058303833,0.19035865366458893
s3_gw,0.4049391746520996,0.3990795910358429
s3_gw,0.7007264494895935,0.6360307931900024
s3_gw,0.6190735101699829,0.5746321678161621
s3_gw,0.9933124780654907,0.5177236795425415
s3_gw,0.8913334608078003,0.5713232755661011
s3_gw,0.8231906890869141,0.6057206392288208
s3_gw,0.6121566295623779,0.6451961398124695
s3_gw,0.9461376070976257,0.5015702247619629
s3_gw,0.812552809715271,0.15332582592964172
s3_gw,0.948098361492157,0.8800845146179199
s3_gw,0.3961210548877716,0.4358687698841095
s3_gw,0.9161832332611084,0.585671603679657
s3_gw,0.47960251569747925,0.27724477648735046
s3_gw,0.9346234202384949,0.5837433934211731
s3_gw,0.6312151551246643,0.4846222400665283
s3_gw,0.5950461030006409,0.5761411190032959
s3_gw,0.599909245967865,0.32923007011413574
s3_gw,0.6808828711509705,0.23125098645687103
s3_gw,0.5936198234558105,0.5275463461875916
s3_gw,0.7678363919258118,0.7405327558517456
s3_gw,0.9844658970832825,0.9237495064735413
s3_gw,0.4758782386779785,0.28873515129089355
s3_gw,0.38980430364608765,0.21559661626815796
s3_gw,0.6431506872177124,0.6610999703407288
s3_gw,0.9123878479003906,0.7855128049850464
s3_gw,0.71360182762146,0.7143939137458801
s3_gw,0.9544792175292969,0.8672341704368591
s3_gw,0.6664749383926392,0.5943707823753357
s3_gw,0.6581724286079407,0.5655457377433777
s3_gw,0.7489529848098755,0.5441864132881165
s3_gw,0.5409172177314758,0.3339778780937195
s3_gw,0.6762163043022156,0.29666346311569214
s3_gw,0.6404393315315247,0.5290614366531372
s3_gw,0.6140710115432739,0.4082607626914978
s3_gw,0.10955148935317993,0.17242960631847382
s3_gw,0.6126459240913391,0.41418617963790894
s3_gw,0.8568544387817383,0.7496882081031799
s3_gw,0.8034805655479431,0.4305078089237213
s3_gw,0.6933997869491577,0.5101754069328308
s3_gw,0.6347983479499817,0.5380799174308777
s3_gw,0.7528099417686462,0.21870914101600647
s3_gw,0.27185502648353577,0.1369907408952713
s3_gw,0.717909038066864,0.5184259414672852
s3_gw,0.8696468472480774,0.5545785427093506
s3_gw,0.7010552883148193,0.5646970868110657
s3_gw,0.2560960054397583,0.3645302951335907
s3_gw,0.706669807434082,0.6712857484817505
s3_gw,0.3721681833267212,0.3048335611820221
s3_gw,0.39564648270606995,0.4678359627723694
s3_gw,0.6885027289390564,0.6772758364677429
s3_gw,0.5516003966331482,0.5114047527313232
s3_gw,0.7881211042404175,0.6526383757591248
s3_gw,0.7929313778877258,0.4799575209617615
s3_gw,0.8832569122314453,0.8610249161720276
s3_gw,0.7342044711112976,0.7714177370071411
s3_gw,0.6542223691940308,0.5938253402709961
s3_gw,0.590852677822113,0.6633551120758057
s3_gw,0.5864699482917786,0.07800065726041794
s3_gw,0.6621067523956299,0.241567924618721
s3_gw,0.832635760307312,0.3323031961917877
s3_gw,0.9221869111061096,0.6046628952026367
s3_gw,0.5452434420585632,0.5663908123970032
s3_gw,0.6496614217758179,0.6586465835571289
s3_gw,0.8031148910522461,0.7295662760734558
s3_gw,0.33560600876808167,0.47855791449546814
s3_gw,0.7899478673934937,0.6071804165840149
s3_gw,0.40170127153396606,0.48940274119377136
s3_gw,0.7706862688064575,0.6884128451347351
s3_gw,0.3659183084964752,0.32528406381607056
s3_gw,0.6721515655517578,0.35845792293548584
s3_gw,0.6615468263626099,0.43604275584220886
s3_gw,0.6837541460990906,0.6787070035934448
s3_gw,0.4318237602710724,0.38654032349586487
s3_gw,0.6887288689613342,0.3448788523674011
s3_gw,0.5484206080436707,0.18321828544139862
s3_gw,0.3933403491973877,0.45977509021759033
s3_gw,0.5624608993530273,0.3328171968460083
s3_gw,0.9484257102012634,0.6183359622955322
s3_gw,0.933066725730896,0.18842020630836487
s3_gw,0.37571340799331665,0.39248451590538025
s3_gw,0.8987933993339539,0.5649436116218567
s3_gw,0.8409886956214905,0.5573109984397888
s3_gw,0.9667616486549377,0.6967124342918396
s3_gw,0.7988044619560242,0.741797924041748
s3_gw,0.6496126651763916,0.35385024547576904
s3_gw,0.9054505825042725,0.504059910774231
s3_gw,0.6985847353935242,0.5275430679321289
s3_gw,0.6933625936508179,0.3701765537261963
s3_gw,0.8401235938072205,0.849806547164917
s3_gw,0.8459324240684509,0.7516112327575684
s3_gw,0.8528844118118286,0.6783483624458313
s3_gw,0.343283474445343,0.26002755761146545
s3_gw,0.3311549723148346,0.2548144459724426
s3_gw,0.8740715980529785,0.7783904671669006
s3_gw,0.594481348991394,0.3169589340686798
s3_gw,0.5390710234642029,0.4993443489074707
s3_gw,0.7293570041656494,0.617882251739502
s3_gw,0.7463828921318054,0.6355274319648743
s3_gw,0.6584466099739075,0.5742947459220886
s3_gw,0.3236783742904663,0.36535903811454773
s3_gw,0.5897502303123474,0.5028596520423889
s3_gw,0.9667208790779114,0.8698036670684814
s3_gw,0.4371723532676697,0.3999952971935272
s3_gw,0.9498642086982727,0.8043554425239563
s3_gw,0.7766236066818237,0.5208989381790161
s3_gw,0.8085047006607056,0.7602396011352539
s3_gw,0.7692602276802063,0.7080612778663635
s3_gw,0.9773140549659729,0.4948946237564087
s3_gw,0.7677196860313416,0.46620696783065796
s3_gw,0.45387062430381775,0.36670613288879395
s3_gw,0.9874081611633301,0.6850333213806152
s3_gw,0.8165892362594604,0.5559442639350891
s3_gw,0.31078994274139404,0.3460160791873932
s3_gw,0.8226299285888672,0.5590237975120544
s3_gw,0.9523286819458008,0.4009411334991455
s3_gw,0.9279744625091553,0.35762110352516174
s3_gw,0.7021986246109009,0.6693333387374878
s3_gw,0.9695386290550232,0.7322865128517151
s3_gw,0.7648274302482605,0.5488250255584717
s3_gw,0.5910362601280212,0.5715802907943726
s3_gw,0.9121980667114258,0.2535238564014435
s3_gw,0.6068505644798279,0.34757933020591736
s3_gw,0.26141828298568726,0.22019989788532257
s3_gw,0.6881262063980103,0.40556788444519043
s3_gw,0.1165304034948349,0.09554826468229294
s3_gw,0.8543701171875,0.5972030162811279
s3_gw,0.3302898705005646,0.31602370738983154
s3_gw,0.9121084213256836,0.7237153053283691
s3_gw,0.7464523911476135,0.6108733415603638
s3_gw,0.6775609850883484,0.2258942723274231
s3_gw,0.9301972985267639,0.7193783521652222
s3_gw,0.7253020405769348,0.6878809928894043
s3_gw,0.5973469614982605,0.4280415177345276
s3_gw,0.5435054302215576,0.5511228442192078
s3_gw,0.301364928483963,0.24767518043518066
s3_gw,0.36555033922195435,0.3533470332622528
s3_gw,0.6181216835975647,0.36348626017570496
s3_gw,0.974102795124054,0.7235783934593201
s3_gw,0.34622007608413696,0.3117026388645172
s3_gw,0.8140237331390381,0.6110478043556213
s3_gw,0.8967404365539551,0.6989701986312866
s3_gw,0.5639801025390625,0.3899974822998047
s3_gw,0.7185129523277283,0.675250232219696
s3_gw,0.8562068939208984,0.7286383509635925
s3_gw,0.6186392307281494,0.09021265059709549
s3_gw,0.7497026324272156,0.6157152652740479
s3_gw,0.6760132312774658,0.30830690264701843
s3_gw,0.6121662855148315,0.5717226266860962
s3_gw,0.9005224108695984,0.6361563801765442
s3_gw,0.7253769040107727,0.23808492720127106
s3_gw,0.6756927371025085,0.48660027980804443
s3_gw,0.7443110942840576,0.7172937989234924
s3_gw,0.9388943910598755,0.4402075409889221
s3_gw,0.6079806685447693,0.5284499526023865
s3_gw,0.9927517771720886,0.6941479444503784
s3_gw,0.7935091257095337,0.6506523489952087
s3_gw,0.8569473028182983,0.3795841932296753
s3_gw,0.8489157557487488,0.738987922668457
s3_gw,0.24802398681640625,0.2436990588903427
s3_gw,0.5243282318115234,0.49670320749282837
s3_gw,0.9634082317352295,0.2925187349319458
s3_gw,0.8692288994789124,0.7361727356910706
s3_gw,0.4746816158294678,0.4313060939311981
s3_gw,0.5789878368377686,0.5509581565856934
s3_gw,0.561764121055603,0.4534154534339905
s3_gw,0.7108810544013977,0.4955376386642456
s3_gw,0.9782333374023438,0.3700163662433624
s3_gw,0.37070077657699585,0.4297167956829071
s3_gw,0.9569433927536011,0.6443285346031189
s3_gw,0.3910338878631592,0.49726980924606323
s3_gw,0.6876227259635925,0.29643821716308594
s3_gw,0.6597775220870972,0.5044616460800171
s3_gw,0.557736337184906,0.46577873826026917
s3_gw,0.9970503449440002,0.5896660089492798
s3_gw,0.7094646096229553,0.3113965690135956
s3_gw,0.6069892048835754,0.5286074280738831
s3_gw,0.5477115511894226,0.4594016969203949
s3_gw,0.9838562607765198,0.6376790404319763
s3_gw,0.6642550230026245,0.5085582733154297
s3_gw,0.3154376149177551,0.26997318863868713
s3_gw,0.5867003202438354,0.2447943389415741
s3_gw,0.8759333491325378,0.3680263161659241
s3_gw,0.9489220976829529,0.37814563512802124
s3_gw,0.6472068428993225,0.6307891011238098
s3_gw,0.9809627532958984,0.5195006728172302
s3_gw,0.7683575749397278,0.5214499235153198
s3_gw,0.7906612157821655,0.7738108038902283
s3_gw,0.4848853349685669,0.22231930494308472
s3_gw,0.48110273480415344,0.4067031741142273
s3_gw,0.847891092300415,0.7794216871261597
s3_gw,0.8432602882385254,0.48468440771102905
s3_gw,0.5923207998275757,0.4239727854728699
s3_gw,0.8296535015106201,0.30606809258461
s3_gw,0.5711817741394043,0.458466500043869
s3_gw,0.39658573269844055,0.352160781621933
s3_gw,0.7983784079551697,0.8247863054275513
s3_gw,0.7126903533935547,0.6574214696884155
s3_gw,0.8628129959106445,0.8079044818878174
s3_gw,0.9186667203903198,0.7409960627555847
s3_gw,0.6672817468643188,0.45905131101608276
s3_gw,0.824995219707489,0.6543567776679993
s3_gw,0.4176962673664093,0.351568341255188
s3_gw,0.7153903245925903,0.557981014251709
s3_gw,0.33214128017425537,0.3065405488014221
s3_gw,0.687188982963562,0.5431498885154724
s3_gw,0.4985423684120178,0.3052360713481903
s3_gw,0.9332107901573181,0.6888116598129272
s3_gw,0.9770593047142029,0.6143345832824707
s3_gw,0.5753567218780518,0.35008102655410767
s3_gw,0.7322401404380798,0.4285840690135956
s3_gw,0.6303389072418213,0.5859110355377197
s3_gw,0.6813732981681824,0.22018146514892578
s3_gw,0.624312698841095,0.22687415778636932
s3_gw,0.3704897463321686,0.284774512052536
s3_gw,0.7069509029388428,0.6081153750419617
s3_gw,0.6177825331687927,0.537273108959198
s3_gw,0.5482407212257385,0.4892331063747406
s3_gw,0.8921900391578674,0.7461689114570618
s3_gw,0.6716353893280029,0.580293595790863
s3_gw,0.8129404187202454,0.7122567296028137
s3_gw,0.8776857852935791,0.7262828946113586
s3_gw,0.8090731501579285,0.7036325335502625
s3_gw,0.5014213919639587,0.1263817697763443
s3_gw,0.5402689576148987,0.4705914855003357
s3_gw,0.5011109709739685,0.46564334630966187
s3_gw,0.7827709317207336,0.4173317849636078
s3_gw,0.7952598333358765,0.20093970000743866
s3_gw,0.4491158127784729,0.23191127181053162
s3_gw,0.9497506618499756,0.857182502746582
s3_gw,0.9204239845275879,0.4460802376270294
s3_gw,0.40803948044776917,0.3151780366897583
s3_gw,0.9657811522483826,0.7601622343063354
s3_gw,0.427747517824173,0.420874685049057
s3_gw,0.9319135546684265,0.2467125803232193
s3_gw,0.5818735361099243,0.4138552248477936
s3_gw,0.35590943694114685,0.32310447096824646
s3_gw,0.3957231342792511,0.2504025101661682
s3_gw,0.9142358899116516,0.8062424659729004
s3_gw,0.6154851913452148,0.5583119988441467
s3_gw,0.9259792566299438,0.18457002937793732
s3_gw,0.4587474763393402,0.3918170928955078
s3_gw,0.85506272315979,0.8017295002937317
s3_gw,0.7865790724754333,0.6027558445930481
s3_gw,0.7499427795410156,0.5889204144477844
s3_gw,0.7032632231712341,0.6564183235168457
s3_gw,0.8313680291175842,0.33501189947128296
s3_gw,0.8084397315979004,0.3936784267425537
s3_gw,0.7545498609542847,0.7875011563301086
s3_gw,0.9707233309745789,0.30078402161598206
s3_gw,0.9539369940757751,0.40850499272346497
s3_gw,0.8691333532333374,0.4622384309768677
s3_gw,0.05236499011516571,0.0751623883843422
s3_gw,0.9624388217926025,0.8428981304168701
s3_gw,0.642402708530426,0.5153128504753113
s3_gw,0.5799397230148315,0.4071093201637268
s3_gw,0.9834977388381958,0.35956501960754395
s3_gw,0.9246200323104858,0.41705721616744995
s3_gw,0.730480432510376,0.49043136835098267
s3_gw,0.34269723296165466,0.3626616597175598
s3_gw,0.7384925484657288,0.6180952787399292
