model,true_sphere_distance,learned_distance
r2_gw,0.8258446455001831,0.47543442249298096
r2_gw,0.9528693556785583,0.7272406816482544
r2_gw,0.9338959455490112,0.5505046844482422
r2_gw,0.036521267145872116,0.02527533657848835
r2_gw,0.6822057962417603,0.4489103853702545
r2_gw,0.6712249517440796,0.6466772556304932
r2_gw,0.7730396389961243,0.4785120487213135
r2_gw,0.11580850929021835,0.059134405106306076
r2_gw,0.8032804727554321,0.5056321024894714
r2_gw,0.4699178636074066,0.16749484837055206
r2_gw,0.4451877474784851,0.51900714635849
r2_gw,0.5156745314598083,0.2008073925971985
r2_gw,0.5051019787788391,0.3515419363975525
r2_gw,0.7175617218017578,0.5317142009735107
r2_gw,0.48973381519317627,0.3402996063232422
r2_gw,0.1774154156446457,0.0848894789814949
r2_gw,0.32872557640075684,0.12037216126918793
r2_gw,0.7816623449325562,0.755991518497467
r2_gw,0.9184169173240662,0.7381768822669983
r2_gw,0.23534004390239716,0.18811799585819244
r2_gw,0.49881991744041443,0.39960843324661255
r2_gw,0.9233033657073975,0.3589344918727875
r2_gw,0.8960071802139282,0.8207079768180847
r2_gw,0.9244812726974487,0.6183939576148987
r2_gw,0.7690519094467163,0.5872554183006287
r2_gw,0.3354625105857849,0.13820967078208923
r2_gw,0.6859487295150757,0.4700465202331543
r2_gw,0.9006334543228149,0.5723654627799988
r2_gw,0.9206143617630005,0.5379428267478943
r2_gw,0.6920527815818787,0.4510684013366699
r2_gw,0.7595179677009583,0.4931601583957672
r2_gw,0.8732020854949951,0.47450801730155945
r2_gw,0.602019190788269,0.6248146295547485
r2_gw,0.5677590370178223,0.252915620803833
r2_gw,0.5548356175422668,0.2619495689868927
r2_gw,0.5914180278778076,0.6579320430755615
r2_gw,0.466543972492218,0.2645360231399536
r2_gw,0.6084388494491577,0.3549892008304596
r2_gw,0.10961220413446426,0.03703099116683006
r2_gw,0.8719847202301025,0.7929247617721558
r2_gw,0.08661351352930069,0.015749435871839523
r2_gw,0.9979172945022583,0.7056820392608643
r2_gw,0.8593719005584717,0.26389968395233154
r2_gw,0.9449601769447327,0.6290286183357239
r2_gw,0.9901745319366455,0.5377674698829651
r2_gw,0.7300007343292236,0.6522700190544128
r2_gw,0.8242583870887756,0.5418024063110352
r2_gw,0.9329603910446167,0.5747667551040649
r2_gw,0.9207026958465576,0.4657517671585083
r2_gw,0.9164746999740601,0.6272523999214172
r2_gw,0.1665436327457428,0.07189641147851944
r2_gw,0.8290279507637024,0.5504854321479797
r2_gw,0.4513883590698242,0.15477585792541504
r2_gw,0.6000174283981323,0.12675343453884125
r2_gw,0.3161245882511139,0.23040637373924255
r2_gw,0.7121259570121765,0.3100632131099701
r2_gw,0.8109893798828125,0.3872442841529846
r2_gw,0.8356606364250183,0.7206929326057434
r2_gw,0.9156811237335205,0.635093629360199
r2_gw,0.1576710045337677,0.12016067653894424
r2_gw,0.9519599080085754,0.7648232579231262
r2_gw,0.9771941304206848,0.6448164582252502
r2_gw,0.9274805188179016,0.7627537250518799
r2_gw,0.8469286561012268,0.6237701177597046
r2_gw,0.3786913752555847,0.0801817998290062
r2_gw,0.888422966003418,0.5529988408088684
r2_gw,0.8973450064659119,0.5937346816062927
r2_gw,0.7825853824615479,0.4855058789253235
r2_gw,0.8274019956588745,0.7708174586296082
r2_gw,0.9350680112838745,0.6728772521018982
r2_gw,0.2449422925710678,0.13195693492889404
r2_gw,0.9024658203125,0.6007048487663269
r2_gw,0.5806599855422974,0.4527689218521118
r2_gw,0.5864331722259521,0.2185695767402649
r2_gw,0.31383419036865234,0.0956212729215622
r2_gw,0.8743683695793152,0.598150908946991
r2_gw,0.8560382723808289,0.544364869594574
r2_gw,0.5954256057739258,0.45901626348495483
r2_gw,0.9172281622886658,0.5129866003990173
r2_gw,0.36199507117271423,0.09309116005897522
r2_gw,0.5644643306732178,0.5717111229896545
r2_gw,0.8243166208267212,0.308576375246048
r2_gw,0.3161974549293518,0.1686040610074997
r2_gw,0.9939634799957275,0.7217404246330261
r2_gw,0.7518516778945923,0.5649814009666443
r2_gw,0.9565234184265137,0.64632248878479
r2_gw,0.2979062497615814,0.11874650418758392
r2_gw,0.5597747564315796,0.4431167542934418
r2_gw,0.7365109920501709,0.4571084678173065
r2_gw,0.916428804397583,0.58775794506073
r2_gw,0.2510533928871155,0.07864952087402344
r2_gw,0.8803979158401489,0.5632755756378174
r2_gw,0.7818539142608643,0.48371365666389465
r2_gw,0.8834880590438843,0.7018529176712036
r2_gw,0.27864211797714233,0.30292120575904846
r2_gw,0.9995899200439453,0.46485912799835205
r2_gw,0.5326201319694519,0.17184916138648987
r2_gw,0.4059813916683197,0.134794682264328
r2_gw,0.9972435235977173,0.4761172831058502
r2_gw,0.8412187695503235,0.560313880443573
r2_gw,0.6510963439941406,0.5419670939445496
r2_gw,0.9356756806373596,0.5372817516326904
r2_gw,0.6930873394012451,0.2290196567773819
r2_gw,0.29222986102104187,0.15484756231307983
r2_gw,0.380696564912796,0.1880882978439331
r2_gw,0.5922326445579529,0.38934558629989624
r2_gw,0.2465721219778061,0.19298964738845825
r2_gw,0.9613361954689026,0.6576637625694275
r2_gw,0.3673161268234253,0.12856543064117432
r2_gw,0.7634968161582947,0.6743459105491638
r2_gw,0.48044106364250183,0.36494046449661255
r2_gw,0.5574793815612793,0.34529635310173035
r2_gw,0.48624277114868164,0.0727352648973465
r2_gw,0.9974392652511597,0.5662875175476074
r2_gw,0.8343218564987183,0.4461490213871002
r2_gw,0.8793227672576904,0.49857011437416077
r2_gw,0.36034995317459106,0.18481025099754333
t2_gw,0.1290014684200287,0.1257876455783844
t2_gw,0.8583335876464844,0.7146053910255432
t2_gw,0.9503195285797119,0.9569683074951172
t2_gw,0.3826710879802704,0.4977124333381653
t2_gw,0.8555951118469238,0.8311247229576111
t2_gw,0.07347273826599121,0.03691491857171059
t2_gw,0.8342239856719971,0.8015363216400146
t2_gw,0.8862772583961487,0.8395942449569702
t2_gw,0.5515425801277161,0.5488181710243225
t2_gw,0.36314618587493896,0.2454787641763687
t2_gw,0.9069039821624756,0.922419548034668
t2_gw,0.3928886950016022,0.3678217828273773
t2_gw,0.29599878191947937,0.4828946888446808
t2_gw,0.44127562642097473,0.4391094744205475
t2_gw,0.5375434756278992,0.7070598602294922
t2_gw,0.9530013203620911,0.9444383382797241
t2_gw,0.969535231590271,0.732898473739624
t2_gw,0.5054160356521606,0.6676362752914429
t2_gw,0.9472982883453369,0.7232390642166138
t2_gw,0.9972625374794006,0.9979967474937439
t2_gw,0.8536354899406433,0.7897350192070007
t2_gw,0.6847143173217773,0.6695969104766846
t2_gw,0.7692548036575317,0.783999502658844
t2_gw,0.8821447491645813,0.7154712677001953
t2_gw,0.8908973932266235,0.8631845116615295
t2_gw,0.6859763860702515,0.6537949442863464
t2_gw,0.7653529047966003,0.7361132502555847
t2_gw,0.45938071608543396,0.515628457069397
t2_gw,0.9708338379859924,0.960301399230957
t2_gw,0.9334442615509033,0.9389485120773315
t2_gw,0.9925190806388855,0.9946427345275879
t2_gw,0.7689676880836487,0.8018805384635925
t2_gw,0.9236412048339844,0.913164496421814
t2_gw,0.8668266534805298,0.7903774380683899
t2_gw,0.47484132647514343,0.600414514541626
t2_gw,0.4563141167163849,0.4775177836418152
t2_gw,0.7155695557594299,0.7514554858207703
t2_gw,0.7664200067520142,0.7771347165107727
t2_gw,0.7341088056564331,0.7250900864601135
t2_gw,0.9689866304397583,0.9324576258659363
t2_gw,0.825162410736084,0.8287084698677063
t2_gw,0.8172913193702698,0.7948611974716187
t2_gw,0.8770059943199158,0.9029176235198975
t2_gw,0.8172413110733032,0.8360704183578491
t2_gw,0.943508505821228,0.95159912109375
t2_gw,0.9397236704826355,0.9479131698608398
t2_gw,0.9894334673881531,0.9920607805252075
t2_gw,0.9523788094520569,0.9649221897125244
t2_gw,0.9077335596084595,0.892345130443573
t2_gw,0.40608564019203186,0.4108482301235199
t2_gw,0.932721734046936,0.9324763417243958
t2_gw,0.23985427618026733,0.25139594078063965
t2_gw,0.908941388130188,0.915788471698761
t2_gw,0.6347121000289917,0.6902132630348206
t2_gw,0.4487813711166382,0.40808820724487305
t2_gw,0.8137483596801758,0.7029803991317749
t2_gw,0.8236910700798035,0.83738774061203
t2_gw,0.8187744617462158,0.8436464071273804
t2_gw,0.5644492506980896,0.5479854345321655
t2_gw,0.8871826529502869,0.8722264170646667
t2_gw,0.4184316396713257,0.6397468447685242
t2_gw,0.9023610353469849,0.8852713704109192
t2_gw,0.807108998298645,0.7024424076080322
t2_gw,0.5486050844192505,0.7210342884063721
t2_gw,0.9131003618240356,0.7035012245178223
t2_gw,0.6806070804595947,0.7513896226882935
t2_gw,0.4446406662464142,0.6922311782836914
t2_gw,0.7615380883216858,0.65782630443573
t2_gw,0.9704024195671082,0.9750216603279114
t2_gw,0.660000741481781,0.7128753662109375
t2_gw,0.8598306775093079,0.8488481044769287
t2_gw,0.519032895565033,0.4648476243019104
t2_gw,0.8360735177993774,0.7401775121688843
t2_gw,0.9246771931648254,0.9149034023284912
t2_gw,0.688601016998291,0.7023352384567261
t2_gw,0.4596917927265167,0.4523339867591858
t2_gw,0.6962971091270447,0.6229930520057678
t2_gw,0.7079659700393677,0.6531198620796204
t2_gw,0.7445274591445923,0.7448074817657471
t2_gw,0.9777745008468628,0.9818081259727478
t2_gw,0.7669100761413574,0.6631452441215515
t2_gw,0.6839743852615356,0.7164771556854248
t2_gw,0.7823293209075928,0.8095470666885376
t2_gw,0.667309045791626,0.7169731259346008
t2_gw,0.4086846113204956,0.4258157014846802
t2_gw,0.16379188001155853,0.4966183602809906
t2_gw,0.8468252420425415,0.8509172201156616
t2_gw,0.926785409450531,0.9185076951980591
t2_gw,0.754675567150116,0.791933000087738
t2_gw,0.9593108892440796,0.9660111665725708
t2_gw,0.48112279176712036,0.6996666789054871
t2_gw,0.5184847712516785,0.5114695429801941
t2_gw,0.08218822628259659,0.09035249054431915
t2_gw,0.41664862632751465,0.4147942364215851
t2_gw,0.857511043548584,0.8531754612922668
t2_gw,0.613728404045105,0.5967666506767273
t2_gw,0.5146337151527405,0.6025426387786865
t2_gw,0.3226015269756317,0.3904379904270172
t2_gw,0.4903658330440521,0.4641611874103546
t2_gw,0.7680982947349548,0.8141873478889465
t2_gw,0.7631881833076477,0.774235188961029
t2_gw,0.8857820630073547,0.8900747895240784
t2_gw,0.47643494606018066,0.4882357716560364
t2_gw,0.06788448244333267,0.07861632108688354
t2_gw,0.994734525680542,0.9944409728050232
t2_gw,0.9342292547225952,0.9322282075881958
t2_gw,0.6309387683868408,0.6701984405517578
t2_gw,0.5020822882652283,0.5049796104431152
t2_gw,0.7846867442131042,0.824074387550354
t2_gw,0.8271870017051697,0.7156255841255188
t2_gw,0.5703775882720947,0.6547370553016663
t2_gw,0.5965366363525391,0.650503933429718
t2_gw,0.9449219107627869,0.9479660987854004
t2_gw,0.4493497908115387,0.4487673342227936
t2_gw,0.5326370596885681,0.6905959248542786
t2_gw,0.22039003670215607,0.22915677726268768
t2_gw,0.7992139458656311,0.8062294125556946
t2_gw,0.9851382970809937,0.9829453825950623
t2_gw,0.43907421827316284,0.5567767024040222
t2_gw,0.24277259409427643,0.253658264875412
t2_gw,0.5999618172645569,0.5986937880516052
t2_gw,0.5094224214553833,0.5068570971488953
t2_gw,0.8697119951248169,0.8082432746887207
t2_gw,0.9779278635978699,0.7431191802024841
t2_gw,0.9348013401031494,0.9382317662239075
t2_gw,0.9040164947509766,0.8919374942779541
t2_gw,0.6917214393615723,0.6806818842887878
t2_gw,0.9023482203483582,0.8212708234786987
t2_gw,0.818743884563446,0.834550678730011
t2_gw,0.6196081638336182,0.5585005283355713
t2_gw,0.5476614832878113,0.5310916304588318
t2_gw,0.9922791719436646,0.9922273755073547
t2_gw,0.4578966796398163,0.4193226397037506
t2_gw,0.21892663836479187,0.20217867195606232
t2_gw,0.5765768885612488,0.6558466553688049
t2_gw,0.5819939970970154,0.618799090385437
t2_gw,0.45176446437835693,0.4541981816291809
t2_gw,0.8553480505943298,0.7021464705467224
t2_gw,0.9348914623260498,0.8492474555969238
t2_gw,0.9852367043495178,0.9887011051177979
t2_gw,0.390960156917572,0.35733792185783386
t2_gw,0.606173038482666,0.5848926901817322
t2_gw,0.702773928642273,0.6623608469963074
t2_gw,0.7981404662132263,0.8247847557067871
t2_gw,0.904886782169342,0.9232394695281982
t2_gw,0.6280765533447266,0.7161508202552795
t2_gw,0.9985353350639343,0.9966979026794434
t2_gw,0.7150434255599976,0.7120166420936584
t2_gw,0.13095669448375702,0.12732373178005219
t2_gw,0.9451320171356201,0.9535416960716248
t2_gw,0.44754958152770996,0.4407511055469513
t2_gw,0.7117330431938171,0.7825604677200317
t2_gw,0.77132648229599,0.7226793766021729
t2_gw,0.8599503636360168,0.8609788417816162
t2_gw,0.6285067796707153,0.7218771576881409
t2_gw,0.44942477345466614,0.6752539873123169
t2_gw,0.14048346877098083,0.14031657576560974
t2_gw,0.6980575323104858,0.7649918794631958
t2_gw,0.8745014071464539,0.9004015922546387
t2_gw,0.935154139995575,0.92574542760849
t2_gw,0.25621944665908813,0.24973639845848083
t2_gw,0.35650843381881714,0.662437379360199
t2_gw,0.8620472550392151,0.872384250164032
t2_gw,0.9849079847335815,0.9778271913528442
t2_gw,0.4706250727176666,0.5046155452728271
t2_gw,0.42372018098831177,0.37930312752723694
t2_gw,0.6355650424957275,0.5691036581993103
t2_gw,0.23627395927906036,0.6515080332756042
t2_gw,0.6950950026512146,0.6866377592086792
t2_gw,0.47427693009376526,0.45176106691360474
t2_gw,0.8876444697380066,0.8914272785186768
t2_gw,0.5253475904464722,0.5829200744628906
t2_gw,0.3295266628265381,0.3349281847476959
t2_gw,0.7568126320838928,0.717717170715332
t2_gw,0.6969059109687805,0.693084716796875
t2_gw,0.4938516914844513,0.6174366474151611
t2_gw,0.8634425401687622,0.7536624670028687
t2_gw,0.548060417175293,0.5459528565406799
t2_gw,0.876764714717865,0.7592129707336426
t2_gw,0.16830427944660187,0.18497973680496216
t2_gw,0.81536465883255,0.7434142827987671
t2_gw,0.8138018250465393,0.7690244913101196
t2_gw,0.7257131934165955,0.711095929145813
t2_gw,0.8843511939048767,0.8807165026664734
t2_gw,0.567103385925293,0.5105777382850647
t2_gw,0.554980456829071,0.5456165671348572
t2_gw,0.6951090693473816,0.7342811226844788
t2_gw,0.7270143032073975,0.7159634232521057
t2_gw,0.35671451687812805,0.34039008617401123
t2_gw,0.5724513530731201,0.5447262525558472
t2_gw,0.6174094080924988,0.6257013082504272
t2_gw,0.8005711436271667,0.857586145401001
t2_gw,0.5806443095207214,0.5389493107795715
t2_gw,0.8080427050590515,0.8217716813087463
t2_gw,0.6025202870368958,0.6358479261398315
t2_gw,0.9842851758003235,0.962371289730072
t2_gw,0.6649112105369568,0.6627793312072754
t2_gw,0.4215080142021179,0.41163453459739685
t2_gw,0.9291011691093445,0.9298266172409058
t2_gw,0.8156933784484863,0.8431171774864197
t2_gw,0.3717253804206848,0.36529549956321716
t2_gw,0.9421180486679077,0.9421489238739014
t2_gw,0.386006236076355,0.36655712127685547
t2_gw,0.37381309270858765,0.35774335265159607
t2_gw,0.6264916062355042,0.6234031319618225
t2_gw,0.8475099205970764,0.8342909812927246
t2_gw,0.507391095161438,0.6141852736473083
t2_gw,0.8066214919090271,0.8273419141769409
t2_gw,0.8392746448516846,0.7874972820281982
t2_gw,0.779059648513794,0.7137396931648254
t2_gw,0.6107483506202698,0.6072800755500793
t2_gw,0.3446974754333496,0.6034823656082153
t2_gw,0.9717243313789368,0.9729502201080322
t2_gw,0.9641627073287964,0.96475750207901
t2_gw,0.7192226052284241,0.7276818752288818
t2_gw,0.9406067728996277,0.932815670967102
t2_gw,0.4431745111942291,0.49473321437835693
t2_gw,0.2994823455810547,0.6566344499588013
t2_gw,0.8023349642753601,0.7759507298469543
t2_gw,0.561689019203186,0.5334171056747437
t2_gw,0.17592547833919525,0.19186657667160034
t2_gw,0.9399796724319458,0.938467264175415
t2_gw,0.7968693375587463,0.7640252113342285
t2_gw,0.7012279629707336,0.710006833076477
t2_gw,0.9093563556671143,0.7989521026611328
t2_gw,0.6816927194595337,0.6856364011764526
t2_gw,0.9232646822929382,0.9067097902297974
t2_gw,0.8105996251106262,0.7652813196182251
t2_gw,0.4853394627571106,0.4304054081439972
t2_gw,0.3097744286060333,0.284260630607605
t2_gw,0.7339341044425964,0.6444128751754761
t2_gw,0.9611693620681763,0.9706711769104004
t2_gw,0.3692876994609833,0.4320082366466522
t2_gw,0.7858180999755859,0.7134391069412231
t2_gw,0.34382790327072144,0.6641923785209656
t2_gw,0.3646427094936371,0.36474156379699707
t2_gw,0.7584202885627747,0.7539099454879761
t2_gw,0.9378414154052734,0.9150059819221497
t2_gw,0.8206222057342529,0.8412281274795532
t2_gw,0.9076467156410217,0.889638364315033
t2_gw,0.7956902980804443,0.8283112049102783
t2_gw,0.5055914521217346,0.6911759376525879
t2_gw,0.12783832848072052,0.14648336172103882
t2_gw,0.9456030130386353,0.9113290905952454
t2_gw,0.8946832418441772,0.9028629660606384
t2_gw,0.7845032215118408,0.7731694579124451
t2_gw,0.5313811302185059,0.5258095264434814
t2_gw,0.9193702936172485,0.7221899032592773
t2_gw,0.6901981830596924,0.5358117818832397
t2_gw,0.1135033369064331,0.11308001726865768
t2_gw,0.7262532114982605,0.6498055458068848
t2_gw,0.9792994856834412,0.9825919270515442
t2_gw,0.28582319617271423,0.7445856332778931
t2_gw,0.1931936889886856,0.19821572303771973
t2_gw,0.3388374149799347,0.34947264194488525
t2_gw,0.9449993968009949,0.7280041575431824
t2_gw,0.2746845781803131,0.264864057302475
t2_gw,0.5593429803848267,0.5538928508758545
t2_gw,0.829164445400238,0.8117811679840088
t2_gw,0.15312054753303528,0.35672229528427124
t2_gw,0.7851168513298035,0.7738979458808899
t2_gw,0.8569831848144531,0.7822686433792114
t2_gw,0.37290847301483154,0.4473385214805603
t2_gw,0.756417453289032,0.6570039391517639
t2_gw,0.7964807152748108,0.779151201248169
t2_gw,0.9289981126785278,0.9156116247177124
t2_gw,0.9252872467041016,0.9245232343673706
t2_gw,0.4231230318546295,0.5139589905738831
t2_gw,0.7284296154975891,0.7383179068565369
t2_gw,0.9188832640647888,0.8530203104019165
t2_gw,0.8757709860801697,0.8621883988380432
t2_gw,0.5501862168312073,0.5970357656478882
t2_gw,0.9024725556373596,0.919884204864502
t2_gw,0.518282413482666,0.5427517890930176
t2_gw,0.9316728711128235,0.8898716568946838
t2_gw,0.5347312688827515,0.511520504951477
t2_gw,0.7587350010871887,0.7833868861198425
t2_gw,0.6767185926437378,0.681934654712677
t2_gw,0.5313300490379333,0.561566174030304
t2_gw,0.9480352401733398,0.9534533619880676
t2_gw,0.41425612568855286,0.41971683502197266
t2_gw,0.37660861015319824,0.42627012729644775
t2_gw,0.8201585412025452,0.8248287439346313
t2_gw,0.9386042952537537,0.9106245040893555
t2_gw,0.8892595767974854,0.8798536062240601
t2_gw,0.6439391374588013,0.633094847202301
t2_gw,0.8261747360229492,0.8485708236694336
t2_gw,0.669938862323761,0.6999222040176392
t2_gw,0.9143650531768799,0.8388923406600952
t2_gw,0.5233206152915955,0.5287336707115173
t2_gw,0.6561317443847656,0.6638410091400146
t2_gw,0.9606167078018188,0.9511401057243347
t2_gw,0.13368387520313263,0.22078879177570343
t2_gw,0.9879087209701538,0.9925122857093811
t2_gw,0.36660122871398926,0.33214056491851807
t2_gw,0.2705860137939453,0.2938421368598938
t2_gw,0.4007883369922638,0.40296030044555664
t2_gw,0.6454084515571594,0.6245821118354797
t2_gw,0.8329281806945801,0.7132793068885803
t2_gw,0.4566054046154022,0.44009724259376526
t2_gw,0.7979576587677002,0.8371410965919495
t2_gw,0.8147876858711243,0.725723922252655
t2_gw,0.4850537180900574,0.7116236686706543
t2_gw,0.47273823618888855,0.49140098690986633
t2_gw,0.8868273496627808,0.7712742686271667
t2_gw,0.20738643407821655,0.24304187297821045
t2_gw,0.8360952138900757,0.7131491303443909
t2_gw,0.7799093723297119,0.8112267255783081
t2_gw,0.40701621770858765,0.39948907494544983
t2_gw,0.7108509540557861,0.699855625629425
t2_gw,0.7423123121261597,0.7905797958374023
t2_gw,0.5882568955421448,0.5660012364387512
t2_gw,0.8924570679664612,0.9117136597633362
t2_gw,0.6113531589508057,0.557115375995636
t2_gw,0.7081529498100281,0.7075393199920654
t2_gw,0.4701592028141022,0.7083533406257629
t2_gw,0.6203570365905762,0.7026787996292114
t2_gw,0.3012150824069977,0.6326680779457092
t2_gw,0.5935894846916199,0.6745450496673584
t2_gw,0.5884337425231934,0.689240038394928
t2_gw,0.8459317088127136,0.7536673545837402
t2_gw,0.7671127915382385,0.8125820755958557
t2_gw,0.845768928527832,0.8514280319213867
t2_gw,0.5248795747756958,0.5952791571617126
t2_gw,0.7686134576797485,0.7596314549446106
t2_gw,0.48659268021583557,0.6969106197357178
t2_gw,0.9268224239349365,0.929999053478241
t2_gw,0.6019068360328674,0.5557926297187805
t2_gw,0.909310519695282,0.9192878007888794
t2_gw,0.8689285516738892,0.8768218755722046
t2_gw,0.7798924446105957,0.7289578318595886
t2_gw,0.7124746441841125,0.594031035900116
t2_gw,0.5697494745254517,0.5850331783294678
t2_gw,0.6969727873802185,0.6566209197044373
t2_gw,0.3141171634197235,0.36376523971557617
t2_gw,0.8580628633499146,0.8826814889907837
t2_gw,0.8762694597244263,0.8866807818412781
t2_gw,0.7377157211303711,0.7280058264732361
t2_gw,0.7011389136314392,0.6252401471138
t2_gw,0.39839544892311096,0.44008782505989075
t2_gw,0.8207611441612244,0.7586047649383545
t2_gw,0.3982103765010834,0.39652934670448303
t2_gw,0.9982016682624817,0.9985069036483765
t2_gw,0.7360960245132446,0.7610735297203064
t2_gw,0.857562780380249,0.8524676561355591
t2_gw,0.7912405133247375,0.7881214618682861
t2_gw,0.05926309525966644,0.05910031497478485
t2_gw,0.9164033532142639,0.9236190319061279
t2_gw,0.8491142392158508,0.8646652698516846
t2_gw,0.9763456583023071,0.9784416556358337
t2_gw,0.9130294919013977,0.9268285036087036
t2_gw,0.24843339622020721,0.7182539701461792
t2_gw,0.7640060782432556,0.7271570563316345
t2_gw,0.6644548773765564,0.6739543676376343
t2_gw,0.7879582643508911,0.7632195353507996
t2_gw,0.2157614827156067,0.19822843372821808
t2_gw,0.8514615893363953,0.8609124422073364
t2_gw,0.5513004064559937,0.5365675091743469
t2_gw,0.38470447063446045,0.3484286367893219
t2_gw,0.9576507210731506,0.960088849067688
t2_gw,0.7901615500450134,0.7543824911117554
t2_gw,0.9275129437446594,0.8664801120758057
t2_gw,0.6486135125160217,0.5903143882751465
t2_gw,0.758497416973114,0.7681042551994324
t2_gw,0.41698503494262695,0.5813423991203308
t2_gw,0.8036401271820068,0.7599638104438782
t2_gw,0.7563620209693909,0.6933272480964661
t2_gw,0.5304141640663147,0.7175673842430115
t2_gw,0.826288104057312,0.806168258190155
t2_gw,0.303123414516449,0.6792028546333313
t2_gw,0.8816644549369812,0.793914794921875
t2_gw,0.5921974182128906,0.5965350270271301
t2_gw,0.5222426056861877,0.5396313667297363
t2_gw,0.3918378949165344,0.41846826672554016
t2_gw,0.90167635679245,0.9072280526161194
t2_gw,0.24577055871486664,0.25217753648757935
t2_gw,0.6743082404136658,0.7543790936470032
t2_gw,0.6545655727386475,0.7380297780036926
t2_gw,0.2017717808485031,0.19384972751140594
t2_gw,0.5519483685493469,0.5506319999694824
t2_gw,0.9436876177787781,0.9381076693534851
t2_gw,0.6052635908126831,0.5834091901779175
t2_gw,0.7772889137268066,0.7441570162773132
t2_gw,0.9808043837547302,0.9804061651229858
t2_gw,0.937053918838501,0.9095557332038879
t2_gw,0.7095109224319458,0.7356743216514587
t2_gw,0.7556381225585938,0.7128757834434509
t2_gw,0.6179144382476807,0.6925737261772156
t2_gw,0.1254817545413971,0.14189548790454865
t2_gw,0.8162168264389038,0.8240758776664734
t2_gw,0.6734923124313354,0.6623945236206055
t2_gw,0.35079848766326904,0.3961546719074249
t2_gw,0.43301647901535034,0.4246614873409271
t2_gw,0.8016284704208374,0.7083126306533813
t2_gw,0.032080113887786865,0.029370535165071487
t2_gw,0.17784316837787628,0.17528259754180908
t2_gw,0.7858989238739014,0.8378358483314514
t2_gw,0.8199968338012695,0.7592545747756958
t2_gw,0.6961170434951782,0.666263222694397
t2_gw,0.6268657445907593,0.5849149823188782
t2_gw,0.6015089154243469,0.6574559807777405
t2_gw,0.6590404510498047,0.6796323657035828
t2_gw,0.5576497316360474,0.5165544152259827
t2_gw,0.9380885362625122,0.9413607716560364
t2_gw,0.5898505449295044,0.5504525303840637
t2_gw,0.6826149225234985,0.6873210668563843
t2_gw,0.9743775129318237,0.9549619555473328
t2_gw,0.9324601888656616,0.9324514865875244
t2_gw,0.8625314235687256,0.8519473671913147
t2_gw,0.9274582862854004,0.7462401390075684
t2_gw,0.6206826567649841,0.5809171199798584
t2_gw,0.8818328380584717,0.880441427230835
t2_gw,0.34814730286598206,0.46470630168914795
t2_gw,0.5127480030059814,0.5390805602073669
t2_gw,0.7849230766296387,0.8131402730941772
t2_gw,0.9591078758239746,0.9678442478179932
t2_gw,0.12459450960159302,0.12525716423988342
t2_gw,0.21070100367069244,0.19475038349628448
t2_gw,0.631356954574585,0.5742462873458862
t2_gw,0.8814675807952881,0.8216983675956726
t2_gw,0.33623188734054565,0.3474005460739136
t2_gw,0.7630107998847961,0.7009091973304749
t2_gw,0.8425406217575073,0.8442771434783936
t2_gw,0.5856002569198608,0.6100641489028931
t2_gw,0.4356761872768402,0.38528648018836975
t2_gw,0.7693208456039429,0.7592437863349915
t2_gw,0.38119199872016907,0.4310016930103302
t2_gw,0.7271220088005066,0.775723397731781
t2_gw,0.9075736999511719,0.9259490966796875
t2_gw,0.9269897937774658,0.9275522828102112
t2_gw,0.6499441862106323,0.6720824241638184
t2_gw,0.8622020483016968,0.8552867770195007
t2_gw,0.9536475539207458,0.9020592570304871
t2_gw,0.9867531657218933,0.9889131784439087
t2_gw,0.8224734663963318,0.8563521504402161
t2_gw,0.39595943689346313,0.3791787326335907
t2_gw,0.6068283915519714,0.6185364723205566
t2_gw,0.8940849304199219,0.7272958159446716
t2_gw,0.23788368701934814,0.20614653825759888
t2_gw,0.8013325929641724,0.7806010246276855
t2_gw,0.6368996500968933,0.6079031229019165
t2_gw,0.3832195997238159,0.3677125573158264
t2_gw,0.8912439942359924,0.9000032544136047
t2_gw,0.43762460350990295,0.48998212814331055
t2_gw,0.44703805446624756,0.4546196162700653
t2_gw,0.9423189759254456,0.9539727568626404
t2_gw,0.5715050101280212,0.5196912884712219
t2_gw,0.4360169768333435,0.4855957627296448
t2_gw,0.9995837807655334,0.9996082782745361
t2_gw,0.7912383675575256,0.828874409198761
t2_gw,0.6874457597732544,0.720023512840271
t2_gw,0.8964247107505798,0.8431636691093445
t2_gw,0.7110466361045837,0.7230821251869202
t2_gw,0.9313436150550842,0.9281793236732483
t2_gw,0.8285062313079834,0.8803174495697021
t2_gw,0.6330100297927856,0.6659907698631287
t2_gw,0.2844364047050476,0.29605764150619507
t2_gw,0.5088946223258972,0.49912044405937195
t2_gw,0.5802510380744934,0.6429995894432068
t2_gw,0.40524518489837646,0.48204657435417175
t2_gw,0.9253088235855103,0.9149613380432129
t2_gw,0.21503911912441254,0.2978958785533905
t2_gw,0.7145960927009583,0.7344712018966675
t2_gw,0.9041022062301636,0.8421481847763062
t2_gw,0.6345444917678833,0.7255098819732666
t2_gw,0.2650330662727356,0.29671749472618103
t2_gw,0.9444445967674255,0.7334057688713074
t2_gw,0.9728426933288574,0.9648565053939819
t2_gw,0.7413011789321899,0.6723796725273132
t2_gw,0.8190829753875732,0.8233407139778137
